sample1	dist	sample2
STP61581_S631_L006	1183	59824_S584_L006
4294_S81	1183	60177_S586_L006
STP61396-S33	1183	60177_S586_L006
4942_S98	1183	60573_S589_L006
5872_S85	1183	60573_S589_L006
STP_52438_S259_L004	1183	60573_S589_L006
59419_S505_L005	1183	60604_S593_L006
58972_S508_L005	1183	6088_S79
4294_S81	1183	6330_S88
STP61394_S636_L006	1183	6358_S67
37316_S513_L005	1183	STP60265-S54
58077_S500_L005	1183	STP60265-S54
37851_S516_L005	1183	STP60467_S680_L006
58077_S500_L005	1183	STP60467_S680_L006
59358_S503_L005	1183	STP60467_S680_L006
59460_S582_L006	1183	STP60467_S680_L006
STP_47214_S233_L004	1183	STP60827_S639_L006
4706_S101	1183	STP60985_S682_L006
STP61581_S631_L006	1183	STP60985_S682_L006
STP_36936_S211_L004	1183	STP60985_S682_L006
STP_45774_S239_L004	1183	STP60985_S682_L006
37316_S513_L005	1183	STP61000_S677_L006
5793_S75	1183	STP61000_S677_L006
5860_S70	1183	STP61000_S677_L006
STP62360_S659_L006	1183	STP61000_S677_L006
STP_44883_S232_L004	1183	STP61000_S677_L006
STP_55236_S219_L004	1183	STP61000_S677_L006
STP62360_S659_L006	1183	STP61001_S668_L006
37357_S514_L005	1183	STP61002_S635_L006
STP_36936_S211_L004	1183	STP61024_S634_L006
59460_S582_L006	1183	STP61062-S28
36108_S596_L006	1183	STP61218_S630_L006
STP61520-S30	1183	STP61302_S637_L006
STP61782_S632_L006	1183	STP61302_S637_L006
STP_52438_S259_L004	1183	STP61302_S637_L006
5376_S105	1183	STP61313_S627_L006
STP61520-S30	1183	STP61313_S627_L006
STP61782_S632_L006	1183	STP61313_S627_L006
STP_37316_S222_L004	1183	STP61313_S627_L006
STP_38272_S246_L004	1183	STP61313_S627_L006
5376_S105	1183	STP61394_S636_L006
5893_S90	1183	STP61394_S636_L006
6358_S67	1183	STP61394_S636_L006
STP61575_S654_L006	1183	STP61394_S636_L006
STP61626_S638_L006	1183	STP61394_S636_L006
55909_S491_L005	1183	STP61396-S33
5599_S107	1183	STP61396-S33
60177_S586_L006	1183	STP61396-S33
STP_37174_S201_L004	1183	STP61396-S33
STP_47031_S223_L004	1183	STP61396-S33
TUN71744-S9	1183	STP61396-S33
STP_47214_S233_L004	1183	STP61478-S35
5462_S104	1183	STP61520-S30
56886_S477_L005	1183	STP61520-S30
STP61302_S637_L006	1183	STP61520-S30
STP61313_S627_L006	1183	STP61520-S30
STP61394_S636_L006	1183	STP61575_S654_L006
59824_S584_L006	1183	STP61581_S631_L006
STP60985_S682_L006	1183	STP61581_S631_L006
STP63409_S658_L006	1183	STP61581_S631_L006
4294_S81	1183	STP61626_S638_L006
56886_S477_L005	1183	STP61626_S638_L006
STP61394_S636_L006	1183	STP61626_S638_L006
38019_S494_L005	1183	STP61693_S669_L006
59460_S582_L006	1183	STP61693_S669_L006
STP61302_S637_L006	1183	STP61782_S632_L006
STP61313_S627_L006	1183	STP61782_S632_L006
4302_S74	1183	STP62265_S676_L006
STP61000_S677_L006	1183	STP62360_S659_L006
STP61001_S668_L006	1183	STP62360_S659_L006
56092_S475_L005	1183	STP62440_S673_L006
36108_S596_L006	1183	STP62498_S642_L006
59303_S590_L006	1183	STP62498_S642_L006
59459_S581_L006	1183	STP62583_S672_L006
STP63114_S648_L006	1183	STP62809_S656_L006
STP_36936_S211_L004	1183	STP62809_S656_L006
STP63114_S648_L006	1183	STP62953_S645_L006
STP_36936_S211_L004	1183	STP62953_S645_L006
STP_45774_S239_L004	1183	STP62953_S645_L006
STP_41477_S252_L004	1183	STP62957_S663_L006
37851_S516_L005	1183	STP63022_S650_L006
STP63351_S646_L006	1183	STP63022_S650_L006
STP_45954_S229_L004	1183	STP63022_S650_L006
STP_47665_S256_L004	1183	STP63022_S650_L006
STP62809_S656_L006	1183	STP63114_S648_L006
STP62953_S645_L006	1183	STP63114_S648_L006
STP63022_S650_L006	1183	STP63351_S646_L006
59418_S587_L006	1183	STP63409_S658_L006
STP61581_S631_L006	1183	STP63409_S658_L006
STP_36557_S249_L004	1183	STP63439_S664_L006
STP_36772_S248_L004	1183	STP63439_S664_L006
57608_S473_L005	1183	STP64006-S55
STP63439_S664_L006	1183	STP_36557_S249_L004
56886_S477_L005	1183	STP_36772_S248_L004
STP63439_S664_L006	1183	STP_36772_S248_L004
5484_S97	1183	STP_36936_S211_L004
STP60985_S682_L006	1183	STP_36936_S211_L004
STP61024_S634_L006	1183	STP_36936_S211_L004
STP62809_S656_L006	1183	STP_36936_S211_L004
STP62953_S645_L006	1183	STP_36936_S211_L004
59419_S505_L005	1183	STP_37174_S201_L004
STP61396-S33	1183	STP_37174_S201_L004
STP61313_S627_L006	1183	STP_37316_S222_L004
36108_S596_L006	1183	STP_37469_S198_L004
59418_S587_L006	1183	STP_38194_S260_L004
STP61313_S627_L006	1183	STP_38272_S246_L004
58728_S499_L005	1183	STP_41477_S252_L004
STP62957_S663_L006	1183	STP_41477_S252_L004
STP61000_S677_L006	1183	STP_44883_S232_L004
37851_S516_L005	1183	STP_45774_S239_L004
5484_S97	1183	STP_45774_S239_L004
58077_S500_L005	1183	STP_45774_S239_L004
59358_S503_L005	1183	STP_45774_S239_L004
59460_S582_L006	1183	STP_45774_S239_L004
STP60985_S682_L006	1183	STP_45774_S239_L004
STP62953_S645_L006	1183	STP_45774_S239_L004
STP63022_S650_L006	1183	STP_45954_S229_L004
STP61396-S33	1183	STP_47031_S223_L004
STP60827_S639_L006	1183	STP_47214_S233_L004
STP61478-S35	1183	STP_47214_S233_L004
STP63022_S650_L006	1183	STP_47665_S256_L004
4706_S101	1183	STP_48481_S253_L004
40727_S486_L005	1183	STP_52438_S259_L004
45224_S579_L006	1183	STP_52438_S259_L004
5462_S104	1183	STP_52438_S259_L004
60573_S589_L006	1183	STP_52438_S259_L004
STP61302_S637_L006	1183	STP_52438_S259_L004
40727_S486_L005	1183	STP_52569_S218_L004
STP61000_S677_L006	1183	STP_55236_S219_L004
58972_S508_L005	1183	STP_57060_S224_L004
STP61396-S33	1183	TUN71744-S9
40727_S486_L005	1184	34740_S509_L005
STP61302_S637_L006	1184	34740_S509_L005
STP61313_S627_L006	1184	34740_S509_L005
59856_S580_L006	1184	36108_S596_L006
58972_S508_L005	1184	37300_S512_L005
STP62957_S663_L006	1184	37316_S513_L005
43606_S519_L005	1184	37357_S514_L005
6256_S91	1184	37357_S514_L005
STP61113_S633_L006	1184	38019_S494_L005
58077_S500_L005	1184	38170_S517_L005
58728_S499_L005	1184	38170_S517_L005
59460_S582_L006	1184	38170_S517_L005
59459_S581_L006	1184	38716_S482_L005
STP63022_S650_L006	1184	39390_S489_L005
5872_S85	1184	40726_S492_L005
6330_S88	1184	40726_S492_L005
STP58674-S24	1184	40726_S492_L005
STP62498_S642_L006	1184	40726_S492_L005
TUN75121-S13	1184	40726_S492_L005
34740_S509_L005	1184	40727_S486_L005
6088_S79	1184	40727_S486_L005
STP61575_S654_L006	1184	40727_S486_L005
STP61478-S35	1184	40751_S597_L006
56886_S477_L005	1184	4302_S74
60573_S589_L006	1184	4302_S74
STP61302_S637_L006	1184	4302_S74
STP61313_S627_L006	1184	4302_S74
5398_S103	1184	4332_S66
37357_S514_L005	1184	43606_S519_L005
STP_36936_S211_L004	1184	4423_S72
STP_47031_S223_L004	1184	45224_S579_L006
59824_S584_L006	1184	4706_S101
STP_45169_S231_L004	1184	4706_S101
56886_S477_L005	1184	4942_S98
STP62265_S676_L006	1184	4942_S98
59418_S587_L006	1184	5119_S77
STP63114_S648_L006	1184	5119_S77
4332_S66	1184	5398_S103
58971_S507_L005	1184	5398_S103
60604_S593_L006	1184	5398_S103
60604_S593_L006	1184	5446_S100
STP61581_S631_L006	1184	5484_S97
60642_S591_L006	1184	56092_S475_L005
STP_35872_S261_L004	1184	56092_S475_L005
4302_S74	1184	56886_S477_L005
4942_S98	1184	56886_S477_L005
STP_52438_S259_L004	1184	56886_S477_L005
STP61302_S637_L006	1184	57608_S473_L005
STP61313_S627_L006	1184	57608_S473_L005
38170_S517_L005	1184	58077_S500_L005
38170_S517_L005	1184	58728_S499_L005
STP60265-S54	1184	58728_S499_L005
STP61062-S28	1184	58728_S499_L005
STP61693_S669_L006	1184	58728_S499_L005
40726_S492_L005	1184	5872_S85
STP63439_S664_L006	1184	5872_S85
5398_S103	1184	58971_S507_L005
STP64006-S55	1184	58971_S507_L005
37300_S512_L005	1184	58972_S508_L005
STP_52569_S218_L004	1184	58972_S508_L005
STP_41477_S252_L004	1184	59358_S503_L005
5119_S77	1184	59418_S587_L006
59824_S584_L006	1184	59418_S587_L006
6316_S68	1184	59418_S587_L006
STP62498_S642_L006	1184	59419_S505_L005
38716_S482_L005	1184	59459_S581_L006
5978_S78	1184	59459_S581_L006
6206_S93	1184	59459_S581_L006
6393_S83	1184	59459_S581_L006
STP_49433_S226_L004	1184	59459_S581_L006
STP_51755_S215_L004	1184	59459_S581_L006
38170_S517_L005	1184	59460_S582_L006
59459_S581_L006	1184	5978_S78
4706_S101	1184	59824_S584_L006
59418_S587_L006	1184	59824_S584_L006
36108_S596_L006	1184	59856_S580_L006
STP61394_S636_L006	1184	60177_S586_L006
4302_S74	1184	60573_S589_L006
STP61520-S30	1184	60573_S589_L006
5398_S103	1184	60604_S593_L006
5446_S100	1184	60604_S593_L006
STP61478-S35	1184	60604_S593_L006
56092_S475_L005	1184	60642_S591_L006
40727_S486_L005	1184	6088_S79
59459_S581_L006	1184	6206_S93
37357_S514_L005	1184	6256_S91
59418_S587_L006	1184	6316_S68
STP63114_S648_L006	1184	6316_S68
40726_S492_L005	1184	6330_S88
59459_S581_L006	1184	6393_S83
40726_S492_L005	1184	STP58674-S24
58728_S499_L005	1184	STP60265-S54
STP62265_S676_L006	1184	STP60265-S54
STP62809_S656_L006	1184	STP60467_S680_L006
STP62953_S645_L006	1184	STP60467_S680_L006
STP63351_S646_L006	1184	STP60467_S680_L006
STP_45773_S240_L004	1184	STP60467_S680_L006
STP_45954_S229_L004	1184	STP60467_S680_L006
STP_47837_S235_L004	1184	STP60467_S680_L006
STP61394_S636_L006	1184	STP60574-S23
STP61652-S5	1184	STP60827_S639_L006
STP_37680_S208_L004	1184	STP60827_S639_L006
STP_36557_S249_L004	1184	STP61001_S668_L006
STP_37316_S222_L004	1184	STP61001_S668_L006
58728_S499_L005	1184	STP61062-S28
38019_S494_L005	1184	STP61113_S633_L006
STP61396-S33	1184	STP61218_S630_L006
34740_S509_L005	1184	STP61302_S637_L006
4302_S74	1184	STP61302_S637_L006
57608_S473_L005	1184	STP61302_S637_L006
STP61980_S670_L006	1184	STP61302_S637_L006
34740_S509_L005	1184	STP61313_S627_L006
4302_S74	1184	STP61313_S627_L006
57608_S473_L005	1184	STP61313_S627_L006
STP61980_S670_L006	1184	STP61313_S627_L006
STP_52438_S259_L004	1184	STP61313_S627_L006
60177_S586_L006	1184	STP61394_S636_L006
STP60574-S23	1184	STP61394_S636_L006
STP_38172_S204_L004	1184	STP61394_S636_L006
STP_38336_S245_L004	1184	STP61394_S636_L006
STP61218_S630_L006	1184	STP61396-S33
STP61626_S638_L006	1184	STP61396-S33
STP_37469_S198_L004	1184	STP61396-S33
40751_S597_L006	1184	STP61478-S35
60604_S593_L006	1184	STP61478-S35
TUN71744-S9	1184	STP61478-S35
60573_S589_L006	1184	STP61520-S30
STP62265_S676_L006	1184	STP61520-S30
40727_S486_L005	1184	STP61575_S654_L006
5484_S97	1184	STP61581_S631_L006
STP62359_S649_L006	1184	STP61581_S631_L006
STP63405_S657_L006	1184	STP61581_S631_L006
STP_36960_S210_L004	1184	STP61581_S631_L006
STP_47837_S235_L004	1184	STP61581_S631_L006
STP61396-S33	1184	STP61626_S638_L006
STP64006-S55	1184	STP61651_S643_L006
STP60827_S639_L006	1184	STP61652-S5
58728_S499_L005	1184	STP61693_S669_L006
STP_47665_S256_L004	1184	STP61693_S669_L006
STP61302_S637_L006	1184	STP61980_S670_L006
STP61313_S627_L006	1184	STP61980_S670_L006
4942_S98	1184	STP62265_S676_L006
STP60265-S54	1184	STP62265_S676_L006
STP61520-S30	1184	STP62265_S676_L006
STP_36557_S249_L004	1184	STP62265_S676_L006
STP_36772_S248_L004	1184	STP62265_S676_L006
STP_37316_S222_L004	1184	STP62265_S676_L006
STP_36936_S211_L004	1184	STP62336_S655_L006
STP61581_S631_L006	1184	STP62359_S649_L006
40726_S492_L005	1184	STP62498_S642_L006
59419_S505_L005	1184	STP62498_S642_L006
STP60467_S680_L006	1184	STP62809_S656_L006
STP_45774_S239_L004	1184	STP62809_S656_L006
STP60467_S680_L006	1184	STP62953_S645_L006
37316_S513_L005	1184	STP62957_S663_L006
STP_55236_S219_L004	1184	STP62957_S663_L006
39390_S489_L005	1184	STP63022_S650_L006
5119_S77	1184	STP63114_S648_L006
6316_S68	1184	STP63114_S648_L006
STP_52848_S216_L004	1184	STP63114_S648_L006
STP60467_S680_L006	1184	STP63351_S646_L006
STP_45774_S239_L004	1184	STP63351_S646_L006
STP61581_S631_L006	1184	STP63405_S657_L006
5872_S85	1184	STP63439_S664_L006
58971_S507_L005	1184	STP64006-S55
STP61651_S643_L006	1184	STP64006-S55
56092_S475_L005	1184	STP_35872_S261_L004
STP61001_S668_L006	1184	STP_36557_S249_L004
STP62265_S676_L006	1184	STP_36557_S249_L004
STP62265_S676_L006	1184	STP_36772_S248_L004
4423_S72	1184	STP_36936_S211_L004
STP62336_S655_L006	1184	STP_36936_S211_L004
STP_45954_S229_L004	1184	STP_36936_S211_L004
STP_47837_S235_L004	1184	STP_36936_S211_L004
STP61581_S631_L006	1184	STP_36960_S210_L004
STP61001_S668_L006	1184	STP_37316_S222_L004
STP62265_S676_L006	1184	STP_37316_S222_L004
STP61396-S33	1184	STP_37469_S198_L004
STP60827_S639_L006	1184	STP_37680_S208_L004
STP61394_S636_L006	1184	STP_38172_S204_L004
STP61394_S636_L006	1184	STP_38336_S245_L004
59358_S503_L005	1184	STP_41477_S252_L004
4706_S101	1184	STP_45169_S231_L004
STP60467_S680_L006	1184	STP_45773_S240_L004
STP_45774_S239_L004	1184	STP_45773_S240_L004
STP62809_S656_L006	1184	STP_45774_S239_L004
STP63351_S646_L006	1184	STP_45774_S239_L004
STP_45773_S240_L004	1184	STP_45774_S239_L004
STP_45954_S229_L004	1184	STP_45774_S239_L004
STP_47837_S235_L004	1184	STP_45774_S239_L004
STP60467_S680_L006	1184	STP_45954_S229_L004
STP_36936_S211_L004	1184	STP_45954_S229_L004
STP_45774_S239_L004	1184	STP_45954_S229_L004
45224_S579_L006	1184	STP_47031_S223_L004
STP61693_S669_L006	1184	STP_47665_S256_L004
STP60467_S680_L006	1184	STP_47837_S235_L004
STP61581_S631_L006	1184	STP_47837_S235_L004
STP_36936_S211_L004	1184	STP_47837_S235_L004
STP_45774_S239_L004	1184	STP_47837_S235_L004
59459_S581_L006	1184	STP_49433_S226_L004
59459_S581_L006	1184	STP_51755_S215_L004
56886_S477_L005	1184	STP_52438_S259_L004
STP61313_S627_L006	1184	STP_52438_S259_L004
58972_S508_L005	1184	STP_52569_S218_L004
STP63114_S648_L006	1184	STP_52848_S216_L004
STP62957_S663_L006	1184	STP_55236_S219_L004
STP61478-S35	1184	TUN71744-S9
40726_S492_L005	1184	TUN75121-S13
5599_S107	1185	36108_S596_L006
STP_47214_S233_L004	1185	36108_S596_L006
STP61302_S637_L006	1185	37300_S512_L005
STP61394_S636_L006	1185	37300_S512_L005
STP63114_S648_L006	1185	37301_S498_L005
59358_S503_L005	1185	37316_S513_L005
39177_S493_L005	1185	37357_S514_L005
4423_S72	1185	37357_S514_L005
57875A_S478_L005	1185	37357_S514_L005
STP61786_S640_L006	1185	37357_S514_L005
STP63042_S662_L006	1185	37357_S514_L005
STP_42276_S228_L004	1185	37357_S514_L005
59459_S581_L006	1185	37794_S515_L005
STP61062-S28	1185	38019_S494_L005
STP_44883_S232_L004	1185	38019_S494_L005
STP_55236_S219_L004	1185	38019_S494_L005
STP61001_S668_L006	1185	38170_S517_L005
56092_S475_L005	1185	38268_S484_L005
59303_S590_L006	1185	38268_S484_L005
59419_S505_L005	1185	38268_S484_L005
37357_S514_L005	1185	39177_S493_L005
4706_S101	1185	39390_S489_L005
STP63022_S650_L006	1185	40725_S480_L005
STP63114_S648_L006	1185	40725_S480_L005
42458_S612_L006	1185	40726_S492_L005
STP_37469_S198_L004	1185	40726_S492_L005
5691_S73	1185	40727_S486_L005
57608_S473_L005	1185	40727_S486_L005
STP61626_S638_L006	1185	40727_S486_L005
STP_38172_S204_L004	1185	40727_S486_L005
STP_38336_S245_L004	1185	40727_S486_L005
59419_S505_L005	1185	40751_S597_L006
40726_S492_L005	1185	42458_S612_L006
59419_S505_L005	1185	42458_S612_L006
STP62440_S673_L006	1185	4294_S81
58972_S508_L005	1185	4302_S74
STP63439_S664_L006	1185	4302_S74
59419_S505_L005	1185	4332_S66
37357_S514_L005	1185	4423_S72
STP61581_S631_L006	1185	4423_S72
STP_45774_S239_L004	1185	4423_S72
58972_S508_L005	1185	4483_S76
STP61302_S637_L006	1185	4483_S76
STP61313_S627_L006	1185	4483_S76
60604_S593_L006	1185	45224_S579_L006
60642_S591_L006	1185	45224_S579_L006
STP_35872_S261_L004	1185	45224_S579_L006
STP60827_S639_L006	1185	45877_S511_L005
39390_S489_L005	1185	4706_S101
STP_38194_S260_L004	1185	4706_S101
STP61394_S636_L006	1185	4942_S98
STP63439_S664_L006	1185	4942_S98
59856_S580_L006	1185	5398_S103
59856_S580_L006	1185	5446_S100
STP_37469_S198_L004	1185	5446_S100
STP61626_S638_L006	1185	5462_S104
STP_37316_S222_L004	1185	5462_S104
36108_S596_L006	1185	5599_S107
38268_S484_L005	1185	56092_S475_L005
60604_S593_L006	1185	56092_S475_L005
STP_37174_S201_L004	1185	56092_S475_L005
40727_S486_L005	1185	5691_S73
STP61581_S631_L006	1185	57404_S476_L005
40727_S486_L005	1185	57608_S473_L005
37357_S514_L005	1185	57875A_S478_L005
59460_S582_L006	1185	5793_S75
STP_41477_S252_L004	1185	58077_S500_L005
58972_S508_L005	1185	58971_S507_L005
4302_S74	1185	58972_S508_L005
4483_S76	1185	58972_S508_L005
58971_S507_L005	1185	58972_S508_L005
6358_S67	1185	58972_S508_L005
STP58674-S24	1185	58972_S508_L005
STP61575_S654_L006	1185	58972_S508_L005
STP61626_S638_L006	1185	58972_S508_L005
STP_38172_S204_L004	1185	58972_S508_L005
STP_51035_S242_L004	1185	58972_S508_L005
38268_S484_L005	1185	59303_S590_L006
6330_S88	1185	59303_S590_L006
STP58674-S24	1185	59303_S590_L006
37316_S513_L005	1185	59358_S503_L005
STP_55236_S219_L004	1185	59358_S503_L005
STP62359_S649_L006	1185	59418_S587_L006
STP63405_S657_L006	1185	59418_S587_L006
STP_50113_S225_L004	1185	59418_S587_L006
38268_S484_L005	1185	59419_S505_L005
40751_S597_L006	1185	59419_S505_L005
42458_S612_L006	1185	59419_S505_L005
4332_S66	1185	59419_S505_L005
STP41479-S26	1185	59419_S505_L005
STP58674-S24	1185	59419_S505_L005
37794_S515_L005	1185	59459_S581_L006
5992_S92	1185	59459_S581_L006
5793_S75	1185	59460_S582_L006
STP61113_S633_L006	1185	59460_S582_L006
STP_41477_S252_L004	1185	59460_S582_L006
5398_S103	1185	59856_S580_L006
5446_S100	1185	59856_S580_L006
STP61396-S33	1185	59856_S580_L006
59459_S581_L006	1185	5992_S92
45224_S579_L006	1185	60604_S593_L006
56092_S475_L005	1185	60604_S593_L006
45224_S579_L006	1185	60642_S591_L006
STP64006-S55	1185	60642_S591_L006
59303_S590_L006	1185	6330_S88
58972_S508_L005	1185	6358_S67
59419_S505_L005	1185	STP41479-S26
58972_S508_L005	1185	STP58674-S24
59303_S590_L006	1185	STP58674-S24
59419_S505_L005	1185	STP58674-S24
STP63114_S648_L006	1185	STP60265-S54
STP62336_S655_L006	1185	STP60467_S680_L006
STP63439_S664_L006	1185	STP60574-S23
45877_S511_L005	1185	STP60827_S639_L006
STP_38197_S203_L004	1185	STP60827_S639_L006
38170_S517_L005	1185	STP61001_S668_L006
STP63114_S648_L006	1185	STP61024_S634_L006
38019_S494_L005	1185	STP61062-S28
59460_S582_L006	1185	STP61113_S633_L006
37300_S512_L005	1185	STP61302_S637_L006
4483_S76	1185	STP61302_S637_L006
STP61575_S654_L006	1185	STP61302_S637_L006
STP_52569_S218_L004	1185	STP61302_S637_L006
4483_S76	1185	STP61313_S627_L006
STP61575_S654_L006	1185	STP61313_S627_L006
STP_52569_S218_L004	1185	STP61313_S627_L006
37300_S512_L005	1185	STP61394_S636_L006
4942_S98	1185	STP61394_S636_L006
59856_S580_L006	1185	STP61396-S33
STP62440_S673_L006	1185	STP61396-S33
STP62498_S642_L006	1185	STP61478-S35
STP_37680_S208_L004	1185	STP61478-S35
STP_38197_S203_L004	1185	STP61478-S35
58972_S508_L005	1185	STP61575_S654_L006
STP61302_S637_L006	1185	STP61575_S654_L006
STP61313_S627_L006	1185	STP61575_S654_L006
4423_S72	1185	STP61581_S631_L006
57404_S476_L005	1185	STP61581_S631_L006
STP_50113_S225_L004	1185	STP61581_S631_L006
40727_S486_L005	1185	STP61626_S638_L006
5462_S104	1185	STP61626_S638_L006
58972_S508_L005	1185	STP61626_S638_L006
STP63439_S664_L006	1185	STP61626_S638_L006
STP63351_S646_L006	1185	STP61693_S669_L006
37357_S514_L005	1185	STP61786_S640_L006
STP_52438_S259_L004	1185	STP62265_S676_L006
STP60467_S680_L006	1185	STP62336_S655_L006
STP63114_S648_L006	1185	STP62336_S655_L006
STP_45774_S239_L004	1185	STP62336_S655_L006
59418_S587_L006	1185	STP62359_S649_L006
4294_S81	1185	STP62440_S673_L006
STP61396-S33	1185	STP62440_S673_L006
STP61478-S35	1185	STP62498_S642_L006
STP63022_S650_L006	1185	STP62809_S656_L006
STP63022_S650_L006	1185	STP62953_S645_L006
40725_S480_L005	1185	STP63022_S650_L006
STP62809_S656_L006	1185	STP63022_S650_L006
STP62953_S645_L006	1185	STP63022_S650_L006
STP_48481_S253_L004	1185	STP63022_S650_L006
37357_S514_L005	1185	STP63042_S662_L006
37301_S498_L005	1185	STP63114_S648_L006
40725_S480_L005	1185	STP63114_S648_L006
STP60265-S54	1185	STP63114_S648_L006
STP61024_S634_L006	1185	STP63114_S648_L006
STP62336_S655_L006	1185	STP63114_S648_L006
STP_45169_S231_L004	1185	STP63114_S648_L006
STP_48481_S253_L004	1185	STP63114_S648_L006
STP_55236_S219_L004	1185	STP63135_S653_L006
STP61693_S669_L006	1185	STP63351_S646_L006
59418_S587_L006	1185	STP63405_S657_L006
4302_S74	1185	STP63439_S664_L006
4942_S98	1185	STP63439_S664_L006
STP60574-S23	1185	STP63439_S664_L006
STP61626_S638_L006	1185	STP63439_S664_L006
60642_S591_L006	1185	STP64006-S55
45224_S579_L006	1185	STP_35872_S261_L004
56092_S475_L005	1185	STP_37174_S201_L004
5462_S104	1185	STP_37316_S222_L004
40726_S492_L005	1185	STP_37469_S198_L004
5446_S100	1185	STP_37469_S198_L004
STP61478-S35	1185	STP_37680_S208_L004
40727_S486_L005	1185	STP_38172_S204_L004
58972_S508_L005	1185	STP_38172_S204_L004
4706_S101	1185	STP_38194_S260_L004
STP60827_S639_L006	1185	STP_38197_S203_L004
STP61478-S35	1185	STP_38197_S203_L004
40727_S486_L005	1185	STP_38336_S245_L004
58077_S500_L005	1185	STP_41477_S252_L004
59460_S582_L006	1185	STP_41477_S252_L004
STP_45773_S240_L004	1185	STP_41477_S252_L004
STP_52848_S216_L004	1185	STP_41477_S252_L004
37357_S514_L005	1185	STP_42276_S228_L004
38019_S494_L005	1185	STP_44883_S232_L004
STP63114_S648_L006	1185	STP_45169_S231_L004
STP_41477_S252_L004	1185	STP_45773_S240_L004
4423_S72	1185	STP_45774_S239_L004
STP62336_S655_L006	1185	STP_45774_S239_L004
36108_S596_L006	1185	STP_47214_S233_L004
STP63022_S650_L006	1185	STP_48481_S253_L004
STP63114_S648_L006	1185	STP_48481_S253_L004
59418_S587_L006	1185	STP_50113_S225_L004
STP61581_S631_L006	1185	STP_50113_S225_L004
58972_S508_L005	1185	STP_51035_S242_L004
STP62265_S676_L006	1185	STP_52438_S259_L004
STP61302_S637_L006	1185	STP_52569_S218_L004
STP61313_S627_L006	1185	STP_52569_S218_L004
STP_41477_S252_L004	1185	STP_52848_S216_L004
38019_S494_L005	1185	STP_55236_S219_L004
59358_S503_L005	1185	STP_55236_S219_L004
STP63135_S653_L006	1185	STP_55236_S219_L004
STP58674-S24	1186	36108_S596_L006
STP_37680_S208_L004	1186	36108_S596_L006
STP61313_S627_L006	1186	37300_S512_L005
STP60467_S680_L006	1186	37301_S498_L005
STP_36936_S211_L004	1186	37301_S498_L005
38019_S494_L005	1186	37316_S513_L005
STP60985_S682_L006	1186	37316_S513_L005
STP63135_S653_L006	1186	37316_S513_L005
STP_45773_S240_L004	1186	37316_S513_L005
38767_S481_L005	1186	37357_S514_L005
5978_S78	1186	37357_S514_L005
6135_S94	1186	37357_S514_L005
6206_S93	1186	37357_S514_L005
STP59852_S679_L006	1186	37357_S514_L005
STP_41477_S252_L004	1186	37851_S516_L005
37316_S513_L005	1186	38019_S494_L005
59459_S581_L006	1186	38033_S487_L005
STP61000_S677_L006	1186	38170_S517_L005
37357_S514_L005	1186	38767_S481_L005
4706_S101	1186	40725_S480_L005
STP60265-S54	1186	40725_S480_L005
40751_S597_L006	1186	40726_S492_L005
STP68544-S36	1186	40726_S492_L005
STP60574-S23	1186	40727_S486_L005
40726_S492_L005	1186	40751_S597_L006
56092_S475_L005	1186	42458_S612_L006
STP61396-S33	1186	42458_S612_L006
STP_47031_S223_L004	1186	4294_S81
56092_S475_L005	1186	4332_S66
4706_S101	1186	4423_S72
STP60574-S23	1186	45224_S579_L006
59418_S587_L006	1186	46090_S577_L006
STP61581_S631_L006	1186	46090_S577_L006
40725_S480_L005	1186	4706_S101
4423_S72	1186	4706_S101
5978_S78	1186	4706_S101
6135_S94	1186	4706_S101
6206_S93	1186	4706_S101
6393_S83	1186	4706_S101
STP62359_S649_L006	1186	4706_S101
STP63405_S657_L006	1186	4706_S101
STP63022_S650_L006	1186	5119_S77
STP62498_S642_L006	1186	5398_S103
STP_37469_S198_L004	1186	5398_S103
5599_S107	1186	5446_S100
STP62498_S642_L006	1186	5446_S100
TUN71744-S9	1186	5446_S100
STP62440_S673_L006	1186	5462_S104
STP60467_S680_L006	1186	5484_S97
5446_S100	1186	5599_S107
42458_S612_L006	1186	56092_S475_L005
4332_S66	1186	56092_S475_L005
STP62440_S673_L006	1186	56886_S477_L005
59418_S587_L006	1186	57404_S476_L005
STP63351_S646_L006	1186	5793_S75
STP61693_S669_L006	1186	58077_S500_L005
59460_S582_L006	1186	5860_S70
STP61113_S633_L006	1186	58728_S499_L005
STP62265_S676_L006	1186	5872_S85
STP61302_S637_L006	1186	5893_S90
STP61313_S627_L006	1186	5893_S90
STP41479-S26	1186	58972_S508_L005
STP60574-S23	1186	58972_S508_L005
STP61651_S643_L006	1186	58972_S508_L005
STP41479-S26	1186	59303_S590_L006
STP60265-S54	1186	59358_S503_L005
46090_S577_L006	1186	59418_S587_L006
57404_S476_L005	1186	59418_S587_L006
STP62583_S672_L006	1186	59418_S587_L006
STP_36960_S210_L004	1186	59418_S587_L006
STP_47837_S235_L004	1186	59418_S587_L006
STP68544-S36	1186	59419_S505_L005
38033_S487_L005	1186	59459_S581_L006
6135_S94	1186	59459_S581_L006
STP_47215_S227_L004	1186	59459_S581_L006
5860_S70	1186	59460_S582_L006
STP60827_S639_L006	1186	59753_S592_L006
STP61478-S35	1186	59753_S592_L006
37357_S514_L005	1186	5978_S78
