sample1	dist	sample2
4294_S81	1303	5599_S107
STP61581_S631_L006	1303	5599_S107
STP61693_S669_L006	1303	5599_S107
6286_S82	1303	56092_S475_L005
STP_37544_S205_L004	1303	56092_S475_L005
STP60467_S680_L006	1303	5691_S73
5484_S97	1303	5713_S71
STP63351_S646_L006	1303	5713_S71
40727_S486_L005	1303	57404_S476_L005
58972_S508_L005	1303	57404_S476_L005
STP_41477_S252_L004	1303	57404_S476_L005
60642_S591_L006	1303	57608_S473_L005
STP61626_S638_L006	1303	57608_S473_L005
STP_35872_S261_L004	1303	57875A_S478_L005
STP_37316_S222_L004	1303	57875A_S478_L005
6330_S88	1303	5793_S75
STP_37173_S200_L004	1303	5793_S75
37301_S498_L005	1303	5860_S70
6330_S88	1303	5860_S70
6358_S67	1303	5860_S70
STP_52569_S218_L004	1303	5860_S70
STP_57060_S224_L004	1303	5860_S70
37316_S513_L005	1303	58653_S506_L005
STP61520-S30	1303	58653_S506_L005
STP62360_S659_L006	1303	58653_S506_L005
STP64006-S55	1303	58653_S506_L005
STP_55236_S219_L004	1303	58653_S506_L005
STP_38272_S246_L004	1303	5872_S85
60642_S591_L006	1303	5893_S90
STP_44883_S232_L004	1303	5893_S90
40727_S486_L005	1303	58971_S507_L005
57404_S476_L005	1303	58972_S508_L005
STP61575_S654_L006	1303	58972_S508_L005
STP_38272_S246_L004	1303	58972_S508_L005
6357_S87	1303	59303_S590_L006
6286_S82	1303	59459_S581_L006
36108_S596_L006	1303	59753_S592_L006
STP_47031_S223_L004	1303	5978_S78
STP_47665_S256_L004	1303	60177_S586_L006
STP_52848_S216_L004	1303	60177_S586_L006
STP62583_S672_L006	1303	60604_S593_L006
STP_50113_S225_L004	1303	60604_S593_L006
STP_52569_S218_L004	1303	60604_S593_L006
39390_S489_L005	1303	60642_S591_L006
57608_S473_L005	1303	60642_S591_L006
5893_S90	1303	60642_S591_L006
STP62359_S649_L006	1303	60642_S591_L006
STP_45954_S229_L004	1303	60642_S591_L006
STP_45774_S239_L004	1303	6088_S79
38170_S517_L005	1303	6089_S69
4942_S98	1303	6135_S94
STP61626_S638_L006	1303	6135_S94
4706_S101	1303	6286_S82
56092_S475_L005	1303	6286_S82
59459_S581_L006	1303	6286_S82
STP63022_S650_L006	1303	6286_S82
STP63114_S648_L006	1303	6286_S82
5793_S75	1303	6330_S88
5860_S70	1303	6330_S88
STP61113_S633_L006	1303	6330_S88
59303_S590_L006	1303	6357_S87
38170_S517_L005	1303	6358_S67
5860_S70	1303	6358_S67
55909_S491_L005	1303	6393_S83
STP_52438_S259_L004	1303	STP59852_S679_L006
4483_S76	1303	STP60467_S680_L006
5691_S73	1303	STP60467_S680_L006
STP61002_S635_L006	1303	STP60574-S23
TUN75121-S13	1303	STP60827_S639_L006
39034_S495_L005	1303	STP61001_S668_L006
STP62498_S642_L006	1303	STP61001_S668_L006
55909_S491_L005	1303	STP61002_S635_L006
STP60574-S23	1303	STP61002_S635_L006
40751_S597_L006	1303	STP61062-S28
STP62844_S644_L006	1303	STP61062-S28
STP_37174_S201_L004	1303	STP61062-S28
6330_S88	1303	STP61113_S633_L006
STP_38336_S245_L004	1303	STP61113_S633_L006
STP_51035_S242_L004	1303	STP61113_S633_L006
37301_S498_L005	1303	STP61302_S637_L006
39177_S493_L005	1303	STP61302_S637_L006
5376_S105	1303	STP61302_S637_L006
5484_S97	1303	STP61302_S637_L006
37301_S498_L005	1303	STP61313_S627_L006
42458_S612_L006	1303	STP61313_S627_L006
5376_S105	1303	STP61313_S627_L006
STP_38272_S246_L004	1303	STP61313_S627_L006
STP_38336_S245_L004	1303	STP61313_S627_L006
STP61575_S654_L006	1303	STP61394_S636_L006
STP_45169_S231_L004	1303	STP61394_S636_L006
STP_45773_S240_L004	1303	STP61394_S636_L006
STP_49433_S226_L004	1303	STP61394_S636_L006
STP_53061_S254_L004	1303	STP61394_S636_L006
STP_37469_S198_L004	1303	STP61396-S33
STP61694_S667_L006	1303	STP61478-S35
STP68351-S46	1303	STP61478-S35
STP_37679_S207_L004	1303	STP61478-S35
58653_S506_L005	1303	STP61520-S30
5398_S103	1303	STP61572_S626_L006
58972_S508_L005	1303	STP61575_S654_L006
STP61394_S636_L006	1303	STP61575_S654_L006
5599_S107	1303	STP61581_S631_L006
STP62844_S644_L006	1303	STP61581_S631_L006
STP63613_S661_L006	1303	STP61581_S631_L006
57608_S473_L005	1303	STP61626_S638_L006
6135_S94	1303	STP61626_S638_L006
STP61786_S640_L006	1303	STP61626_S638_L006
STP63531_S647_L006	1303	STP61626_S638_L006
STP63685-S27	1303	STP61656_S671_L006
37300_S512_L005	1303	STP61693_S669_L006
42458_S612_L006	1303	STP61693_S669_L006
5599_S107	1303	STP61693_S669_L006
STP_37173_S200_L004	1303	STP61693_S669_L006
STP61478-S35	1303	STP61694_S667_L006
37357_S514_L005	1303	STP61695-S11
STP62360_S659_L006	1303	STP61782_S632_L006
STP61626_S638_L006	1303	STP61786_S640_L006
4302_S74	1303	STP62359_S649_L006
60642_S591_L006	1303	STP62359_S649_L006
STP_41477_S252_L004	1303	STP62359_S649_L006
58653_S506_L005	1303	STP62360_S659_L006
STP61782_S632_L006	1303	STP62360_S659_L006
5398_S103	1303	STP62439_S665_L006
STP63531_S647_L006	1303	STP62440_S673_L006
STP_37710_S202_L004	1303	STP62440_S673_L006
STP_38272_S246_L004	1303	STP62440_S673_L006
STP61001_S668_L006	1303	STP62498_S642_L006
STP_38172_S204_L004	1303	STP62498_S642_L006
STP_52848_S216_L004	1303	STP62498_S642_L006
60604_S593_L006	1303	STP62583_S672_L006
STP61062-S28	1303	STP62844_S644_L006
STP61581_S631_L006	1303	STP62844_S644_L006
STP63022_S650_L006	1303	STP62844_S644_L006
6286_S82	1303	STP63022_S650_L006
STP62844_S644_L006	1303	STP63022_S650_L006
STP_36557_S249_L004	1303	STP63042_S662_L006
6286_S82	1303	STP63114_S648_L006
5713_S71	1303	STP63351_S646_L006
STP61626_S638_L006	1303	STP63531_S647_L006
STP62440_S673_L006	1303	STP63531_S647_L006
STP61581_S631_L006	1303	STP63613_S661_L006
STP61656_S671_L006	1303	STP63685-S27
46090_S577_L006	1303	STP64006-S55
58653_S506_L005	1303	STP64006-S55
STP_45954_S229_L004	1303	STP64006-S55
STP61478-S35	1303	STP68351-S46
57875A_S478_L005	1303	STP_35872_S261_L004
39177_S493_L005	1303	STP_36557_S249_L004
4423_S72	1303	STP_36557_S249_L004
STP63042_S662_L006	1303	STP_36557_S249_L004
5793_S75	1303	STP_37173_S200_L004
STP61693_S669_L006	1303	STP_37173_S200_L004
STP_55236_S219_L004	1303	STP_37173_S200_L004
STP61062-S28	1303	STP_37174_S201_L004
57875A_S478_L005	1303	STP_37316_S222_L004
STP61396-S33	1303	STP_37469_S198_L004
40726_S492_L005	1303	STP_37544_S205_L004
56092_S475_L005	1303	STP_37544_S205_L004
STP61478-S35	1303	STP_37679_S207_L004
4706_S101	1303	STP_37680_S208_L004
5398_S103	1303	STP_37680_S208_L004
55909_S491_L005	1303	STP_37710_S202_L004
STP62440_S673_L006	1303	STP_37710_S202_L004
STP62498_S642_L006	1303	STP_38172_S204_L004
55909_S491_L005	1303	STP_38194_S260_L004
STP_47031_S223_L004	1303	STP_38194_S260_L004
5872_S85	1303	STP_38272_S246_L004
58972_S508_L005	1303	STP_38272_S246_L004
STP61313_S627_L006	1303	STP_38272_S246_L004
STP62440_S673_L006	1303	STP_38272_S246_L004
STP61113_S633_L006	1303	STP_38336_S245_L004
STP61313_S627_L006	1303	STP_38336_S245_L004
37301_S498_L005	1303	STP_41477_S252_L004
57404_S476_L005	1303	STP_41477_S252_L004
STP62359_S649_L006	1303	STP_41477_S252_L004
STP_52569_S218_L004	1303	STP_41477_S252_L004
5893_S90	1303	STP_44883_S232_L004
STP61394_S636_L006	1303	STP_45169_S231_L004
4942_S98	1303	STP_45773_S240_L004
STP61394_S636_L006	1303	STP_45773_S240_L004
5376_S105	1303	STP_45774_S239_L004
6088_S79	1303	STP_45774_S239_L004
60642_S591_L006	1303	STP_45954_S229_L004
STP64006-S55	1303	STP_45954_S229_L004
4294_S81	1303	STP_45997_S250_L004
38033_S487_L005	1303	STP_47031_S223_L004
5978_S78	1303	STP_47031_S223_L004
STP_38194_S260_L004	1303	STP_47031_S223_L004
STP_52569_S218_L004	1303	STP_47031_S223_L004
60177_S586_L006	1303	STP_47665_S256_L004
39034_S495_L005	1303	STP_47837_S235_L004
STP61394_S636_L006	1303	STP_49433_S226_L004
60604_S593_L006	1303	STP_50113_S225_L004
37316_S513_L005	1303	STP_51035_S242_L004
STP61113_S633_L006	1303	STP_51035_S242_L004
5398_S103	1303	STP_51755_S215_L004
STP59852_S679_L006	1303	STP_52438_S259_L004
5860_S70	1303	STP_52569_S218_L004
60604_S593_L006	1303	STP_52569_S218_L004
STP_41477_S252_L004	1303	STP_52569_S218_L004
STP_47031_S223_L004	1303	STP_52569_S218_L004
60177_S586_L006	1303	STP_52848_S216_L004
STP62498_S642_L006	1303	STP_52848_S216_L004
40727_S486_L005	1303	STP_53061_S254_L004
STP61394_S636_L006	1303	STP_53061_S254_L004
46090_S577_L006	1303	STP_55236_S219_L004
58653_S506_L005	1303	STP_55236_S219_L004
STP_37173_S200_L004	1303	STP_55236_S219_L004
5860_S70	1303	STP_57060_S224_L004
37357_S514_L005	1303	TUN71744-S9
STP60827_S639_L006	1303	TUN75121-S13
STP61062-S28	1304	34740_S509_L005
STP61113_S633_L006	1304	34740_S509_L005
STP_41477_S252_L004	1304	34740_S509_L005
58583_S504_L005	1304	36108_S596_L006
STP62439_S665_L006	1304	36108_S596_L006
STP61113_S633_L006	1304	37300_S512_L005
STP61302_S637_L006	1304	37300_S512_L005
STP61313_S627_L006	1304	37300_S512_L005
60642_S591_L006	1304	37301_S498_L005
STP62440_S673_L006	1304	37301_S498_L005
5992_S92	1304	37316_S513_L005
6135_S94	1304	37316_S513_L005
STP_37171_S199_L004	1304	37357_S514_L005
4302_S74	1304	37851_S516_L005
STP_36557_S249_L004	1304	37851_S516_L005
STP_37316_S222_L004	1304	37851_S516_L005
42458_S612_L006	1304	38170_S517_L005
6088_S79	1304	38170_S517_L005
STP_38336_S245_L004	1304	38170_S517_L005
4942_S98	1304	38716_S482_L005
60604_S593_L006	1304	38716_S482_L005
STP_36557_S249_L004	1304	38716_S482_L005
4942_S98	1304	38767_S481_L005
60604_S593_L006	1304	38767_S481_L005
STP61394_S636_L006	1304	38767_S481_L005
STP_36557_S249_L004	1304	38767_S481_L005
STP_47031_S223_L004	1304	38767_S481_L005
58077_S500_L005	1304	39034_S495_L005
59358_S503_L005	1304	39034_S495_L005
STP_47665_S256_L004	1304	39034_S495_L005
STP_52848_S216_L004	1304	39034_S495_L005
6358_S67	1304	40726_S492_L005
STP_38172_S204_L004	1304	40726_S492_L005
STP58674-S24	1304	40727_S486_L005
STP_45954_S229_L004	1304	40727_S486_L005
STP_49344_S255_L004	1304	40727_S486_L005
STP_49433_S226_L004	1304	40727_S486_L005
STP61313_S627_L006	1304	40751_S597_L006
STP61581_S631_L006	1304	40751_S597_L006
38170_S517_L005	1304	42458_S612_L006
STP_38172_S204_L004	1304	4294_S81
37851_S516_L005	1304	4302_S74
STP59852_S679_L006	1304	4302_S74
STP_38194_S260_L004	1304	4302_S74
STP_45954_S229_L004	1304	4302_S74
STP_49433_S226_L004	1304	4302_S74
STP61113_S633_L006	1304	4332_S66
STP62360_S659_L006	1304	46090_S577_L006
STP62844_S644_L006	1304	4706_S101
38716_S482_L005	1304	4942_S98
38767_S481_L005	1304	4942_S98
57608_S473_L005	1304	4942_S98
5446_S100	1304	5241_S96
STP60467_S680_L006	1304	5376_S105
STP61858_S628_L006	1304	5398_S103
5241_S96	1304	5446_S100
58583_S504_L005	1304	5446_S100
STP59304-S34	1304	5446_S100
STP_37174_S201_L004	1304	5446_S100
STP_38197_S203_L004	1304	5446_S100
STP61394_S636_L006	1304	5484_S97
5978_S78	1304	55909_S491_L005
STP_45954_S229_L004	1304	55909_S491_L005
5793_S75	1304	5599_S107
STP61520-S30	1304	5599_S107
STP61626_S638_L006	1304	5691_S73
STP60985_S682_L006	1304	5713_S71
STP_47837_S235_L004	1304	5713_S71
STP60574-S23	1304	57404_S476_L005
STP_47031_S223_L004	1304	57404_S476_L005
STP_52438_S259_L004	1304	57404_S476_L005
4942_S98	1304	57608_S473_L005
STP62440_S673_L006	1304	57608_S473_L005
5599_S107	1304	5793_S75
STP_38336_S245_L004	1304	5793_S75
39034_S495_L005	1304	58077_S500_L005
36108_S596_L006	1304	58583_S504_L005
5446_S100	1304	58583_S504_L005
STP60827_S639_L006	1304	58583_S504_L005
STP61693_S669_L006	1304	58653_S506_L005
STP_36939_S212_L004	1304	5872_S85
STP_35872_S261_L004	1304	5893_S90
STP61302_S637_L006	1304	58971_S507_L005
STP_47837_S235_L004	1304	58971_S507_L005
STP62499-S51	1304	58972_S508_L005
STP_45954_S229_L004	1304	58972_S508_L005
STP_49433_S226_L004	1304	58972_S508_L005
59502_S583_L006	1304	59303_S590_L006
STP61651_S643_L006	1304	59303_S590_L006
STP62844_S644_L006	1304	59303_S590_L006
39034_S495_L005	1304	59358_S503_L005
STP62498_S642_L006	1304	59358_S503_L005
6286_S82	1304	59418_S587_L006
STP66165-S40	1304	59418_S587_L006
59303_S590_L006	1304	59502_S583_L006
55909_S491_L005	1304	5978_S78
STP_52438_S259_L004	1304	59856_S580_L006
37316_S513_L005	1304	5992_S92
STP_47031_S223_L004	1304	5992_S92
STP_47571_S257_L004	1304	60177_S586_L006
STP_48481_S253_L004	1304	60177_S586_L006
38716_S482_L005	1304	60604_S593_L006
38767_S481_L005	1304	60604_S593_L006
6357_S87	1304	60604_S593_L006
37301_S498_L005	1304	60642_S591_L006
38170_S517_L005	1304	6088_S79
STP61302_S637_L006	1304	6088_S79
STP62360_S659_L006	1304	6088_S79
STP_41477_S252_L004	1304	6088_S79
STP_45774_S239_L004	1304	6089_S69
STP_52438_S259_L004	1304	6089_S69
37316_S513_L005	1304	6135_S94
STP60467_S680_L006	1304	6135_S94
59418_S587_L006	1304	6286_S82
60604_S593_L006	1304	6357_S87
STP62498_S642_L006	1304	6357_S87
STP_37316_S222_L004	1304	6357_S87
40726_S492_L005	1304	6358_S67
STP_45774_S239_L004	1304	6358_S67
40727_S486_L005	1304	STP58674-S24
5446_S100	1304	STP59304-S34
4302_S74	1304	STP59852_S679_L006
STP_55236_S219_L004	1304	STP60265-S54
5376_S105	1304	STP60467_S680_L006
6135_S94	1304	STP60467_S680_L006
STP61218_S630_L006	1304	STP60467_S680_L006
STP_36939_S212_L004	1304	STP60467_S680_L006
57404_S476_L005	1304	STP60574-S23
STP61782_S632_L006	1304	STP60574-S23
STP_37710_S202_L004	1304	STP60574-S23
58583_S504_L005	1304	STP60827_S639_L006
5713_S71	1304	STP60985_S682_L006
34740_S509_L005	1304	STP61062-S28
STP_45997_S250_L004	1304	STP61062-S28
34740_S509_L005	1304	STP61113_S633_L006
37300_S512_L005	1304	STP61113_S633_L006
4332_S66	1304	STP61113_S633_L006
STP61218_S630_L006	1304	STP61113_S633_L006
STP_37173_S200_L004	1304	STP61113_S633_L006
STP60467_S680_L006	1304	STP61218_S630_L006
STP61113_S633_L006	1304	STP61218_S630_L006
STP_55236_S219_L004	1304	STP61218_S630_L006
37300_S512_L005	1304	STP61302_S637_L006
58971_S507_L005	1304	STP61302_S637_L006
6088_S79	1304	STP61302_S637_L006
STP62499-S51	1304	STP61302_S637_L006
STP_38336_S245_L004	1304	STP61302_S637_L006
TUN71744-S9	1304	STP61302_S637_L006
37300_S512_L005	1304	STP61313_S627_L006
40751_S597_L006	1304	STP61313_S627_L006
38767_S481_L005	1304	STP61394_S636_L006
5484_S97	1304	STP61394_S636_L006
STP_48479_S237_L004	1304	STP61394_S636_L006
STP_37588_S206_L004	1304	STP61396-S33
5599_S107	1304	STP61520-S30
STP_38336_S245_L004	1304	STP61520-S30
STP_51035_S242_L004	1304	STP61520-S30
40751_S597_L006	1304	STP61581_S631_L006
STP_37680_S208_L004	1304	STP61581_S631_L006
5691_S73	1304	STP61626_S638_L006
STP_36939_S212_L004	1304	STP61626_S638_L006
59303_S590_L006	1304	STP61651_S643_L006
TUN80213-S1	1304	STP61656_S671_L006
58653_S506_L005	1304	STP61693_S669_L006
STP60574-S23	1304	STP61782_S632_L006
STP_35872_S261_L004	1304	STP61782_S632_L006
5398_S103	1304	STP61858_S628_L006
46090_S577_L006	1304	STP62360_S659_L006
6088_S79	1304	STP62360_S659_L006
STP_37173_S200_L004	1304	STP62360_S659_L006
STP_38336_S245_L004	1304	STP62360_S659_L006
STP_52569_S218_L004	1304	STP62360_S659_L006
36108_S596_L006	1304	STP62439_S665_L006
37301_S498_L005	1304	STP62440_S673_L006
57608_S473_L005	1304	STP62440_S673_L006
59358_S503_L005	1304	STP62498_S642_L006
6357_S87	1304	STP62498_S642_L006
STP63135_S653_L006	1304	STP62498_S642_L006
58972_S508_L005	1304	STP62499-S51
STP61302_S637_L006	1304	STP62499-S51
STP_35872_S261_L004	1304	STP62583_S672_L006
STP_37316_S222_L004	1304	STP62583_S672_L006
4706_S101	1304	STP62844_S644_L006
59303_S590_L006	1304	STP62844_S644_L006
STP62498_S642_L006	1304	STP63135_S653_L006
STP_35872_S261_L004	1304	STP63405_S657_L006
STP_47031_S223_L004	1304	STP63531_S647_L006
STP_51035_S242_L004	1304	STP64006-S55
STP_53061_S254_L004	1304	STP64006-S55
59418_S587_L006	1304	STP66165-S40
5893_S90	1304	STP_35872_S261_L004
STP61782_S632_L006	1304	STP_35872_S261_L004
STP62583_S672_L006	1304	STP_35872_S261_L004
STP63405_S657_L006	1304	STP_35872_S261_L004
37851_S516_L005	1304	STP_36557_S249_L004
38716_S482_L005	1304	STP_36557_S249_L004
38767_S481_L005	1304	STP_36557_S249_L004
STP_38194_S260_L004	1304	STP_36557_S249_L004
STP_45954_S229_L004	1304	STP_36557_S249_L004
STP_51755_S215_L004	1304	STP_36772_S248_L004
5872_S85	1304	STP_36939_S212_L004
STP60467_S680_L006	1304	STP_36939_S212_L004
STP61626_S638_L006	1304	STP_36939_S212_L004
STP_44883_S232_L004	1304	STP_36939_S212_L004
37357_S514_L005	1304	STP_37171_S199_L004
STP61113_S633_L006	1304	STP_37173_S200_L004
STP62360_S659_L006	1304	STP_37173_S200_L004
5446_S100	1304	STP_37174_S201_L004
37851_S516_L005	1304	STP_37316_S222_L004
6357_S87	1304	STP_37316_S222_L004
STP62583_S672_L006	1304	STP_37316_S222_L004
STP_38172_S204_L004	1304	STP_37316_S222_L004
STP61396-S33	1304	STP_37588_S206_L004
STP61581_S631_L006	1304	STP_37680_S208_L004
STP60574-S23	1304	STP_37710_S202_L004
40726_S492_L005	1304	STP_38172_S204_L004
4294_S81	1304	STP_38172_S204_L004
STP_37316_S222_L004	1304	STP_38172_S204_L004
4302_S74	1304	STP_38194_S260_L004
STP_36557_S249_L004	1304	STP_38194_S260_L004
5446_S100	1304	STP_38197_S203_L004
38170_S517_L005	1304	STP_38336_S245_L004
5793_S75	1304	STP_38336_S245_L004
STP61302_S637_L006	1304	STP_38336_S245_L004
STP61520-S30	1304	STP_38336_S245_L004
STP62360_S659_L006	1304	STP_38336_S245_L004
34740_S509_L005	1304	STP_41477_S252_L004
6088_S79	1304	STP_41477_S252_L004
STP_49433_S226_L004	1304	STP_41477_S252_L004
STP_36939_S212_L004	1304	STP_44883_S232_L004
6089_S69	1304	STP_45774_S239_L004
6358_S67	1304	STP_45774_S239_L004
STP_51035_S242_L004	1304	STP_45774_S239_L004
40727_S486_L005	1304	STP_45954_S229_L004
4302_S74	1304	STP_45954_S229_L004
55909_S491_L005	1304	STP_45954_S229_L004
58972_S508_L005	1304	STP_45954_S229_L004
STP_36557_S249_L004	1304	STP_45954_S229_L004
STP61062-S28	1304	STP_45997_S250_L004
38767_S481_L005	1304	STP_47031_S223_L004
57404_S476_L005	1304	STP_47031_S223_L004
5992_S92	1304	STP_47031_S223_L004
STP63531_S647_L006	1304	STP_47031_S223_L004
60177_S586_L006	1304	STP_47571_S257_L004
39034_S495_L005	1304	STP_47665_S256_L004
5713_S71	1304	STP_47837_S235_L004
58971_S507_L005	1304	STP_47837_S235_L004
STP61394_S636_L006	1304	STP_48479_S237_L004
60177_S586_L006	1304	STP_48481_S253_L004
40727_S486_L005	1304	STP_49344_S255_L004
40727_S486_L005	1304	STP_49433_S226_L004
4302_S74	1304	STP_49433_S226_L004
58972_S508_L005	1304	STP_49433_S226_L004
STP_41477_S252_L004	1304	STP_49433_S226_L004
STP61520-S30	1304	STP_51035_S242_L004
STP64006-S55	1304	STP_51035_S242_L004
STP_45774_S239_L004	1304	STP_51035_S242_L004
STP_36772_S248_L004	1304	STP_51755_S215_L004
57404_S476_L005	1304	STP_52438_S259_L004
59856_S580_L006	1304	STP_52438_S259_L004
6089_S69	1304	STP_52438_S259_L004
STP62360_S659_L006	1304	STP_52569_S218_L004
39034_S495_L005	1304	STP_52848_S216_L004
STP64006-S55	1304	STP_53061_S254_L004
STP60265-S54	1304	STP_55236_S219_L004
STP61218_S630_L006	1304	STP_55236_S219_L004
STP61302_S637_L006	1304	TUN71744-S9
STP61656_S671_L006	1304	TUN80213-S1
38170_S517_L005	1305	34740_S509_L005
STP61478-S35	1305	36885_S576_L006
38170_S517_L005	1305	37300_S512_L005
STP61520-S30	1305	37300_S512_L005
4294_S81	1305	37301_S498_L005
STP_36557_S249_L004	1305	37301_S498_L005
38268_S484_L005	1305	37316_S513_L005
5376_S105	1305	37316_S513_L005
STP_37680_S208_L004	1305	37316_S513_L005
59502_S583_L006	1305	37357_S514_L005
STP62499-S51	1305	37357_S514_L005
STP61394_S636_L006	1305	37794_S515_L005
55909_S491_L005	1305	37851_S516_L005
60604_S593_L006	1305	37851_S516_L005
STP_35872_S261_L004	1305	37851_S516_L005
34740_S509_L005	1305	38170_S517_L005
37300_S512_L005	1305	38170_S517_L005
STP61786_S640_L006	1305	38170_S517_L005
37316_S513_L005	1305	38268_S484_L005
60642_S591_L006	1305	38716_S482_L005
STP_37316_S222_L004	1305	38767_S481_L005
39177_S493_L005	1305	39034_S495_L005
58728_S499_L005	1305	39034_S495_L005
59824_S584_L006	1305	39034_S495_L005
STP63135_S653_L006	1305	39034_S495_L005
39034_S495_L005	1305	39177_S493_L005
4302_S74	1305	39390_S489_L005
5872_S85	1305	39390_S489_L005
60604_S593_L006	1305	39390_S489_L005
STP_51755_S215_L004	1305	40726_S492_L005
STP61693_S669_L006	1305	40751_S597_L006
5793_S75	1305	42458_S612_L006
37301_S498_L005	1305	4294_S81
59502_S583_L006	1305	4294_S81
59856_S580_L006	1305	4294_S81
39390_S489_L005	1305	4302_S74
STP_36939_S212_L004	1305	4302_S74
55909_S491_L005	1305	43606_S519_L005
STP_47031_S223_L004	1305	43606_S519_L005
58972_S508_L005	1305	4423_S72
59303_S590_L006	1305	46090_S577_L006
STP_44883_S232_L004	1305	46090_S577_L006
STP_47214_S233_L004	1305	4706_S101
STP_37316_S222_L004	1305	47977_S520_L005
STP61396-S33	1305	4940_S95
STP62583_S672_L006	1305	4942_S98
60642_S591_L006	1305	5119_S77
STP61478-S35	1305	5241_S96
37316_S513_L005	1305	5376_S105
STP66165-S40	1305	5398_S103
STP_47214_S233_L004	1305	5398_S103
37851_S516_L005	1305	55909_S491_L005
43606_S519_L005	1305	55909_S491_L005
STP61980_S670_L006	1305	55909_S491_L005
57874_S474_L005	1305	5713_S71
STP_52848_S216_L004	1305	5713_S71
5872_S85	1305	57608_S473_L005
5713_S71	1305	57874_S474_L005
42458_S612_L006	1305	5793_S75
STP61218_S630_L006	1305	5793_S75
STP_42276_S228_L004	1305	5793_S75
STP61396-S33	1305	58583_S504_L005
STP_51035_S242_L004	1305	5860_S70
39034_S495_L005	1305	58728_S499_L005
39390_S489_L005	1305	5872_S85
57608_S473_L005	1305	5872_S85
STP59852_S679_L006	1305	5872_S85
STP_37710_S202_L004	1305	5872_S85
4423_S72	1305	58972_S508_L005
6135_S94	1305	58972_S508_L005
46090_S577_L006	1305	59303_S590_L006
STP61218_S630_L006	1305	59303_S590_L006
STP61572_S626_L006	1305	59303_S590_L006
STP_51035_S242_L004	1305	59303_S590_L006
6286_S82	1305	59419_S505_L005
37357_S514_L005	1305	59502_S583_L006
4294_S81	1305	59502_S583_L006
39034_S495_L005	1305	59824_S584_L006
4294_S81	1305	59856_S580_L006
STP60574-S23	1305	59856_S580_L006
STP61394_S636_L006	1305	5992_S92
STP61626_S638_L006	1305	5992_S92
STP59852_S679_L006	1305	60177_S586_L006
STP61002_S635_L006	1305	60177_S586_L006
37851_S516_L005	1305	60604_S593_L006
39390_S489_L005	1305	60604_S593_L006
38716_S482_L005	1305	60642_S591_L006
5119_S77	1305	60642_S591_L006
6316_S68	1305	60642_S591_L006
STP61786_S640_L006	1305	60642_S591_L006
STP_37174_S201_L004	1305	60642_S591_L006
STP_45773_S240_L004	1305	60642_S591_L006
58972_S508_L005	1305	6135_S94
STP_44883_S232_L004	1305	6135_S94
59419_S505_L005	1305	6286_S82
60642_S591_L006	1305	6316_S68
STP61520-S30	1305	6330_S88
STP62360_S659_L006	1305	6330_S88
STP_55236_S219_L004	1305	6330_S88
STP61302_S637_L006	1305	6357_S87
STP61313_S627_L006	1305	6358_S67
STP61626_S638_L006	1305	6358_S67
STP_52438_S259_L004	1305	6358_S67
STP64006-S55	1305	6522_S89
STP61313_S627_L006	1305	STP58674-S24
5872_S85	1305	STP59852_S679_L006
60177_S586_L006	1305	STP59852_S679_L006
STP_47031_S223_L004	1305	STP59852_S679_L006
STP61113_S633_L006	1305	STP60265-S54
STP61786_S640_L006	1305	STP60467_S680_L006
STP_57060_S224_L004	1305	STP60467_S680_L006
59856_S580_L006	1305	STP60574-S23
STP_42276_S228_L004	1305	STP60574-S23
STP_49433_S226_L004	1305	STP60574-S23
STP_52569_S218_L004	1305	STP60574-S23
STP62439_S665_L006	1305	STP60827_S639_L006
60177_S586_L006	1305	STP61002_S635_L006
STP61651_S643_L006	1305	STP61062-S28
STP60265-S54	1305	STP61113_S633_L006
5793_S75	1305	STP61218_S630_L006
59303_S590_L006	1305	STP61218_S630_L006
6357_S87	1305	STP61302_S637_L006
STP63042_S662_L006	1305	STP61302_S637_L006
STP_37173_S200_L004	1305	STP61302_S637_L006
STP_38272_S246_L004	1305	STP61302_S637_L006
6358_S67	1305	STP61313_S627_L006
STP58674-S24	1305	STP61313_S627_L006
STP61651_S643_L006	1305	STP61313_S627_L006
STP63613_S661_L006	1305	STP61313_S627_L006
STP_37173_S200_L004	1305	STP61313_S627_L006
37794_S515_L005	1305	STP61394_S636_L006
5992_S92	1305	STP61394_S636_L006
STP62498_S642_L006	1305	STP61394_S636_L006
STP_38272_S246_L004	1305	STP61394_S636_L006
4940_S95	1305	STP61396-S33
58583_S504_L005	1305	STP61396-S33
36885_S576_L006	1305	STP61478-S35
5241_S96	1305	STP61478-S35
37300_S512_L005	1305	STP61520-S30
6330_S88	1305	STP61520-S30
STP_37173_S200_L004	1305	STP61520-S30
59303_S590_L006	1305	STP61572_S626_L006
5992_S92	1305	STP61626_S638_L006
6358_S67	1305	STP61626_S638_L006
STP61062-S28	1305	STP61651_S643_L006
STP61313_S627_L006	1305	STP61651_S643_L006
STP70066-S42	1305	STP61656_S671_L006
TUN80247-S18	1305	STP61656_S671_L006
40751_S597_L006	1305	STP61693_S669_L006
STP_37174_S201_L004	1305	STP61693_S669_L006
STP_45997_S250_L004	1305	STP61693_S669_L006
STP_44883_S232_L004	1305	STP61782_S632_L006
38170_S517_L005	1305	STP61786_S640_L006
60642_S591_L006	1305	STP61786_S640_L006
